metagenome	level 1	level 2	level 3	function	abundance	avg eValue	avg % ident	avg align len	# hits	
4698548.3	Stress Response	Oxidative stress	Oxidative stress	Iron-binding ferritin-like antioxidant protein	157	-21.99	96.35	53.08	13	
4698554.3	Stress Response	Oxidative stress	Oxidative stress	Iron-binding ferritin-like antioxidant protein	16	-22.67	95.70	54.07	5	
4698562.3	Stress Response	Oxidative stress	Oxidative stress	Iron-binding ferritin-like antioxidant protein	20	-20.55	95.45	50.75	5	
4698582.3	Stress Response	Oxidative stress	Oxidative stress	Iron-binding ferritin-like antioxidant protein	175	-23.26	95.80	55.55	14	
4698577.3	Stress Response	Oxidative stress	Oxidative stress	Iron-binding ferritin-like antioxidant protein	109	-22.90	96.88	53.95	9	
4698560.3	Stress Response	Oxidative stress	Oxidative stress	Iron-responsive regulator Irr	7	-18.83	86.92	52.67	4	
4698570.3	Stress Response	Oxidative stress	Oxidative stress	Iron-responsive regulator Irr	4	-13.50	89.04	43.25	2	
4698546.3	Stress Response	Oxidative stress	Oxidative stress	Iron-responsive regulator Irr	11	-26.71	91.69	63.00	3	
4698578.3	Stress Response	Oxidative stress	Oxidative stress	Iron-responsive regulator Irr	4	-15.75	89.67	43.75	2	
4698553.3	Stress Response	Oxidative stress	Oxidative stress	Iron-responsive regulator Irr	10	-16.57	89.30	45.00	4	
4698542.3	Stress Response	Oxidative stress	Oxidative stress	Iron-responsive regulator Irr	7	-26.71	97.75	58.14	2	
4698574.3	Stress Response	Oxidative stress	Oxidative stress	Iron-responsive regulator Irr	2	-27.00	88.60	64.50	2	
4698551.3	Stress Response	Oxidative stress	Oxidative stress	Iron-responsive regulator Irr	4	-23.00	87.93	60.33	3	
4698569.3	Stress Response	Oxidative stress	Oxidative stress	Iron-responsive regulator Irr	11	-23.14	90.66	57.14	4	
4698548.3	Stress Response	Oxidative stress	Oxidative stress	Iron-responsive regulator Irr	15	-17.55	91.54	47.45	4	
4698582.3	Stress Response	Oxidative stress	Oxidative stress	Iron-responsive regulator Irr	12	-21.00	92.21	53.11	3	
4698577.3	Stress Response	Oxidative stress	Oxidative stress	Iron-responsive regulator Irr	19	-26.69	91.26	61.54	4	
4698560.3	Stress Response	Oxidative stress	Oxidative stress	Manganese superoxide dismutase (EC 1.15.1.1)	2	-32.50	84.82	72.00	1	
4698570.3	Stress Response	Oxidative stress	Oxidative stress	Manganese superoxide dismutase (EC 1.15.1.1)	8	-17.57	81.75	48.86	5	
4698578.3	Stress Response	Oxidative stress	Oxidative stress	Manganese superoxide dismutase (EC 1.15.1.1)	23	-25.13	86.81	58.65	2	
4698574.3	Stress Response	Oxidative stress	Oxidative stress	Manganese superoxide dismutase (EC 1.15.1.1)	11	-21.75	84.18	55.12	5	
4698551.3	Stress Response	Oxidative stress	Oxidative stress	Manganese superoxide dismutase (EC 1.15.1.1)	3	-20.00	85.71	48.67	1	
4698548.3	Stress Response	Oxidative stress	Oxidative stress	Manganese superoxide dismutase (EC 1.15.1.1)	21	-23.19	86.94	55.81	5	
4698554.3	Stress Response	Oxidative stress	Oxidative stress	Manganese superoxide dismutase (EC 1.15.1.1)	1	-12.00	85.00	40.00	1	
4698562.3	Stress Response	Oxidative stress	Oxidative stress	Manganese superoxide dismutase (EC 1.15.1.1)	1	-12.00	85.00	40.00	1	
4698582.3	Stress Response	Oxidative stress	Oxidative stress	Manganese superoxide dismutase (EC 1.15.1.1)	27	-25.48	85.31	60.05	4	
4698577.3	Stress Response	Oxidative stress	Oxidative stress	Manganese superoxide dismutase (EC 1.15.1.1)	9	-15.75	86.72	44.50	4	
4698560.3	Stress Response	Oxidative stress	Oxidative stress	Metallothionein	2	-9.50	98.15	29.00	1	
4698570.3	Stress Response	Oxidative stress	Oxidative stress	Metallothionein	1	-12.00	100.00	32.00	1	
4698553.3	Stress Response	Oxidative stress	Oxidative stress	Metallothionein	1	-10.00	100.00	29.00	1	
4698551.3	Stress Response	Oxidative stress	Oxidative stress	Metallothionein	2	-11.00	100.00	30.50	1	
4698569.3	Stress Response	Oxidative stress	Oxidative stress	Metallothionein	1	-10.00	100.00	29.00	1	
4698548.3	Stress Response	Oxidative stress	Oxidative stress	Metallothionein	4	-9.00	99.08	27.50	1	
4698582.3	Stress Response	Oxidative stress	Oxidative stress	Metallothionein	3	-8.00	98.77	26.33	1	
4698577.3	Stress Response	Oxidative stress	Oxidative stress	Metallothionein	3	-13.67	100.00	33.67	1	
4698560.3	Stress Response	Oxidative stress	Oxidative stress	Nitrite-sensitive transcriptional repressor NsrR	36	-23.45	86.71	61.80	4	
4698570.3	Stress Response	Oxidative stress	Oxidative stress	Nitrite-sensitive transcriptional repressor NsrR	11	-21.18	90.18	56.64	1	
4698546.3	Stress Response	Oxidative stress	Oxidative stress	Nitrite-sensitive transcriptional repressor NsrR	7	-25.00	86.64	63.14	2	
4698578.3	Stress Response	Oxidative stress	Oxidative stress	Nitrite-sensitive transcriptional repressor NsrR	38	-20.51	88.62	55.26	3	
4698553.3	Stress Response	Oxidative stress	Oxidative stress	Nitrite-sensitive transcriptional repressor NsrR	25	-25.85	88.52	65.96	3	
4698542.3	Stress Response	Oxidative stress	Oxidative stress	Nitrite-sensitive transcriptional repressor NsrR	6	-17.62	79.09	55.62	3	
4698574.3	Stress Response	Oxidative stress	Oxidative stress	Nitrite-sensitive transcriptional repressor NsrR	8	-21.38	88.22	57.00	1	
4698551.3	Stress Response	Oxidative stress	Oxidative stress	Nitrite-sensitive transcriptional repressor NsrR	27	-20.89	87.80	55.79	4	
4698569.3	Stress Response	Oxidative stress	Oxidative stress	Nitrite-sensitive transcriptional repressor NsrR	22	-21.61	88.42	58.44	3	
4698548.3	Stress Response	Oxidative stress	Oxidative stress	Nitrite-sensitive transcriptional repressor NsrR	30	-17.55	85.46	51.76	4	
4698554.3	Stress Response	Oxidative stress	Oxidative stress	Nitrite-sensitive transcriptional repressor NsrR	4	-19.50	92.66	53.25	1	
4698562.3	Stress Response	Oxidative stress	Oxidative stress	Nitrite-sensitive transcriptional repressor NsrR	6	-17.50	93.10	49.17	1	
4698582.3	Stress Response	Oxidative stress	Oxidative stress	Nitrite-sensitive transcriptional repressor NsrR	33	-20.65	87.45	56.16	4	
4698577.3	Stress Response	Oxidative stress	Oxidative stress	Nitrite-sensitive transcriptional repressor NsrR	26	-18.56	83.95	55.69	4	
4698546.3	Stress Response	Oxidative stress	Oxidative stress	NnrS protein involved in response to NO	1	-19.00	67.19	64.00	1	
4698578.3	Stress Response	Oxidative stress	Oxidative stress	NnrS protein involved in response to NO	1	-16.00	65.00	60.00	1	
4698553.3	Stress Response	Oxidative stress	Oxidative stress	NnrS protein involved in response to NO	2	-10.50	67.62	41.00	2	
4698542.3	Stress Response	Oxidative stress	Oxidative stress	NnrS protein involved in response to NO	1	-7.00	75.00	32.00	1	
4698574.3	Stress Response	Oxidative stress	Oxidative stress	NnrS protein involved in response to NO	1	-15.00	62.30	61.00	1	
4698569.3	Stress Response	Oxidative stress	Oxidative stress	NnrS protein involved in response to NO	2	-7.00	78.47	38.50	2	
4698548.3	Stress Response	Oxidative stress	Oxidative stress	NnrS protein involved in response to NO	1	-15.00	65.52	58.00	1	
4698582.3	Stress Response	Oxidative stress	Oxidative stress	NnrS protein involved in response to NO	2	-14.50	68.75	55.50	2	
4698577.3	Stress Response	Oxidative stress	Oxidative stress	NnrS protein involved in response to NO	4	-12.00	66.35	51.25	4	
4698560.3	Stress Response	Oxidative stress	Oxidative stress	Non-specific DNA-binding protein Dps	133	-23.89	96.58	56.07	11	
4698570.3	Stress Response	Oxidative stress	Oxidative stress	Non-specific DNA-binding protein Dps	43	-18.81	96.62	47.84	9	
4698546.3	Stress Response	Oxidative stress	Oxidative stress	Non-specific DNA-binding protein Dps	52	-24.21	96.85	56.08	9	
4698578.3	Stress Response	Oxidative stress	Oxidative stress	Non-specific DNA-binding protein Dps	139	-27.07	96.23	61.46	12	
4698553.3	Stress Response	Oxidative stress	Oxidative stress	Non-specific DNA-binding protein Dps	89	-22.20	97.23	52.88	7	
4698542.3	Stress Response	Oxidative stress	Oxidative stress	Non-specific DNA-binding protein Dps	44	-23.65	97.75	54.67	7	
4698574.3	Stress Response	Oxidative stress	Oxidative stress	Non-specific DNA-binding protein Dps	42	-22.09	96.24	54.14	8	
4698551.3	Stress Response	Oxidative stress	Oxidative stress	Non-specific DNA-binding protein Dps	113	-22.43	96.94	53.59	10	
4698569.3	Stress Response	Oxidative stress	Oxidative stress	Non-specific DNA-binding protein Dps	98	-23.06	96.74	54.59	7	
4698548.3	Stress Response	Oxidative stress	Oxidative stress	Non-specific DNA-binding protein Dps	157	-21.99	96.35	53.08	13	
4698554.3	Stress Response	Oxidative stress	Oxidative stress	Non-specific DNA-binding protein Dps	16	-22.67	95.70	54.07	5	
4698562.3	Stress Response	Oxidative stress	Oxidative stress	Non-specific DNA-binding protein Dps	20	-20.55	95.45	50.75	5	
4698582.3	Stress Response	Oxidative stress	Oxidative stress	Non-specific DNA-binding protein Dps	175	-23.26	95.80	55.55	14	
4698577.3	Stress Response	Oxidative stress	Oxidative stress	Non-specific DNA-binding protein Dps	109	-22.90	96.88	53.95	9	
4698560.3	Stress Response	Oxidative stress	Oxidative stress	Organic hydroperoxide resistance protein	52	-28.52	92.36	67.32	8	
4698570.3	Stress Response	Oxidative stress	Oxidative stress	Organic hydroperoxide resistance protein	16	-28.53	91.11	68.00	3	
4698546.3	Stress Response	Oxidative stress	Oxidative stress	Organic hydroperoxide resistance protein	17	-16.75	84.87	49.25	8	
4698578.3	Stress Response	Oxidative stress	Oxidative stress	Organic hydroperoxide resistance protein	86	-20.94	88.22	55.98	9	
4698553.3	Stress Response	Oxidative stress	Oxidative stress	Organic hydroperoxide resistance protein	43	-24.00	92.55	58.98	5	
4698542.3	Stress Response	Oxidative stress	Oxidative stress	Organic hydroperoxide resistance protein	12	-13.75	89.53	41.33	6	
4698574.3	Stress Response	Oxidative stress	Oxidative stress	Organic hydroperoxide resistance protein	16	-22.88	88.42	59.50	3	
4698551.3	Stress Response	Oxidative stress	Oxidative stress	Organic hydroperoxide resistance protein	34	-28.89	92.70	67.92	4	
4698569.3	Stress Response	Oxidative stress	Oxidative stress	Organic hydroperoxide resistance protein	49	-27.24	92.52	65.12	4	
4698548.3	Stress Response	Oxidative stress	Oxidative stress	Organic hydroperoxide resistance protein	52	-24.42	92.11	59.94	4	
4698554.3	Stress Response	Oxidative stress	Oxidative stress	Organic hydroperoxide resistance protein	15	-19.92	91.44	52.17	6	
4698562.3	Stress Response	Oxidative stress	Oxidative stress	Organic hydroperoxide resistance protein	14	-21.93	91.71	55.57	4	
4698582.3	Stress Response	Oxidative stress	Oxidative stress	Organic hydroperoxide resistance protein	57	-23.59	90.65	59.12	8	
4698577.3	Stress Response	Oxidative stress	Oxidative stress	Organic hydroperoxide resistance protein	57	-22.94	91.03	58.00	9	
4698560.3	Stress Response	Oxidative stress	Oxidative stress	Organic hydroperoxide resistance transcriptional regulator	47	-20.93	84.79	60.04	5	
4698570.3	Stress Response	Oxidative stress	Oxidative stress	Organic hydroperoxide resistance transcriptional regulator	8	-20.12	83.57	59.12	1	
4698546.3	Stress Response	Oxidative stress	Oxidative stress	Organic hydroperoxide resistance transcriptional regulator	10	-16.50	82.07	55.40	3	
4698578.3	Stress Response	Oxidative stress	Oxidative stress	Organic hydroperoxide resistance transcriptional regulator	79	-20.96	81.47	62.65	8	
4698553.3	Stress Response	Oxidative stress	Oxidative stress	Organic hydroperoxide resistance transcriptional regulator	28	-22.36	82.50	64.61	3	
4698542.3	Stress Response	Oxidative stress	Oxidative stress	Organic hydroperoxide resistance transcriptional regulator	8	-17.25	80.64	54.62	4	
4698574.3	Stress Response	Oxidative stress	Oxidative stress	Organic hydroperoxide resistance transcriptional regulator	10	-25.20	81.85	70.60	3	
4698551.3	Stress Response	Oxidative stress	Oxidative stress	Organic hydroperoxide resistance transcriptional regulator	37	-15.61	86.35	49.00	3	
4698569.3	Stress Response	Oxidative stress	Oxidative stress	Organic hydroperoxide resistance transcriptional regulator	39	-17.51	85.96	53.46	3	
4698548.3	Stress Response	Oxidative stress	Oxidative stress	Organic hydroperoxide resistance transcriptional regulator	40	-21.63	84.68	60.41	4	
4698554.3	Stress Response	Oxidative stress	Oxidative stress	Organic hydroperoxide resistance transcriptional regulator	6	-18.57	83.08	55.72	3	
4698562.3	Stress Response	Oxidative stress	Oxidative stress	Organic hydroperoxide resistance transcriptional regulator	4	-19.50	78.55	60.50	2	
4698582.3	Stress Response	Oxidative stress	Oxidative stress	Organic hydroperoxide resistance transcriptional regulator	59	-20.75	85.45	59.15	4	
4698577.3	Stress Response	Oxidative stress	Oxidative stress	Organic hydroperoxide resistance transcriptional regulator	40	-20.82	82.06	61.35	6	
4698560.3	Stress Response	Oxidative stress	Oxidative stress	Paraquat-inducible protein A	112	-22.29	92.58	56.03	12	
4698570.3	Stress Response	Oxidative stress	Oxidative stress	Paraquat-inducible protein A	38	-19.08	91.74	50.69	8	
4698546.3	Stress Response	Oxidative stress	Oxidative stress	Paraquat-inducible protein A	52	-21.23	88.09	57.15	15	
4698578.3	Stress Response	Oxidative stress	Oxidative stress	Paraquat-inducible protein A	153	-23.58	91.17	59.12	11	
4698553.3	Stress Response	Oxidative stress	Oxidative stress	Paraquat-inducible protein A	94	-22.87	93.08	56.99	12	
4698542.3	Stress Response	Oxidative stress	Oxidative stress	Paraquat-inducible protein A	45	-17.37	88.79	48.96	15	
4698574.3	Stress Response	Oxidative stress	Oxidative stress	Paraquat-inducible protein A	48	-19.85	91.21	52.71	9	
4698551.3	Stress Response	Oxidative stress	Oxidative stress	Paraquat-inducible protein A	68	-19.69	93.69	51.03	9	
4698569.3	Stress Response	Oxidative stress	Oxidative stress	Paraquat-inducible protein A	96	-22.98	92.61	57.29	11	
4698548.3	Stress Response	Oxidative stress	Oxidative stress	Paraquat-inducible protein A	122	-20.62	91.38	53.81	16	
4698554.3	Stress Response	Oxidative stress	Oxidative stress	Paraquat-inducible protein A	27	-20.70	92.11	53.59	6	
4698562.3	Stress Response	Oxidative stress	Oxidative stress	Paraquat-inducible protein A	30	-23.43	93.06	57.70	7	
4698582.3	Stress Response	Oxidative stress	Oxidative stress	Paraquat-inducible protein A	140	-22.60	91.36	57.89	16	
4698577.3	Stress Response	Oxidative stress	Oxidative stress	Paraquat-inducible protein A	103	-21.26	91.04	55.26	14	
4698560.3	Stress Response	Oxidative stress	Oxidative stress	Paraquat-inducible protein B	162	-25.67	93.77	61.51	9	
4698570.3	Stress Response	Oxidative stress	Oxidative stress	Paraquat-inducible protein B	39	-29.10	95.89	66.46	6	
4698546.3	Stress Response	Oxidative stress	Oxidative stress	Paraquat-inducible protein B	50	-23.84	90.31	59.69	9	
4698578.3	Stress Response	Oxidative stress	Oxidative stress	Paraquat-inducible protein B	189	-25.84	92.51	62.09	8	
4698553.3	Stress Response	Oxidative stress	Oxidative stress	Paraquat-inducible protein B	159	-26.37	94.23	62.44	9	
4698542.3	Stress Response	Oxidative stress	Oxidative stress	Paraquat-inducible protein B	40	-21.68	92.94	54.88	7	
4698574.3	Stress Response	Oxidative stress	Oxidative stress	Paraquat-inducible protein B	53	-29.11	94.98	66.68	7	
4698551.3	Stress Response	Oxidative stress	Oxidative stress	Paraquat-inducible protein B	133	-25.24	94.26	60.33	9	
4698569.3	Stress Response	Oxidative stress	Oxidative stress	Paraquat-inducible protein B	166	-28.14	94.03	66.00	8	
4698548.3	Stress Response	Oxidative stress	Oxidative stress	Paraquat-inducible protein B	160	-23.24	93.36	57.58	9	
4698554.3	Stress Response	Oxidative stress	Oxidative stress	Paraquat-inducible protein B	29	-22.31	93.46	55.48	6	
4698562.3	Stress Response	Oxidative stress	Oxidative stress	Paraquat-inducible protein B	38	-22.13	91.84	55.50	6	
4698582.3	Stress Response	Oxidative stress	Oxidative stress	Paraquat-inducible protein B	203	-24.25	92.86	59.51	9	
4698577.3	Stress Response	Oxidative stress	Oxidative stress	Paraquat-inducible protein B	151	-24.72	90.89	60.95	11	
4698560.3	Stress Response	Oxidative stress	Oxidative stress	Peroxidase (EC 1.11.1.7)	482	-25.52	94.03	57.88	47	
4698570.3	Stress Response	Oxidative stress	Oxidative stress	Peroxidase (EC 1.11.1.7)	173	-23.19	92.21	55.03	39	
4698546.3	Stress Response	Oxidative stress	Oxidative stress	Peroxidase (EC 1.11.1.7)	211	-23.19	94.14	54.37	45	
4698578.3	Stress Response	Oxidative stress	Oxidative stress	Peroxidase (EC 1.11.1.7)	524	-26.42	91.81	61.02	69	
4698553.3	Stress Response	Oxidative stress	Oxidative stress	Peroxidase (EC 1.11.1.7)	312	-25.61	96.29	56.92	22	
4698542.3	Stress Response	Oxidative stress	Oxidative stress	Peroxidase (EC 1.11.1.7)	186	-20.67	94.52	49.93	39	
4698574.3	Stress Response	Oxidative stress	Oxidative stress	Peroxidase (EC 1.11.1.7)	208	-24.65	91.67	58.19	44	
4698551.3	Stress Response	Oxidative stress	Oxidative stress	Peroxidase (EC 1.11.1.7)	349	-22.67	94.12	53.23	45	
4698569.3	Stress Response	Oxidative stress	Oxidative stress	Peroxidase (EC 1.11.1.7)	317	-27.24	96.16	59.57	22	
4698548.3	Stress Response	Oxidative stress	Oxidative stress	Peroxidase (EC 1.11.1.7)	739	-23.49	93.13	55.15	72	
4698554.3	Stress Response	Oxidative stress	Oxidative stress	Peroxidase (EC 1.11.1.7)	47	-23.70	94.03	55.30	17	
4698562.3	Stress Response	Oxidative stress	Oxidative stress	Peroxidase (EC 1.11.1.7)	55	-24.92	93.38	58.27	18	
4698582.3	Stress Response	Oxidative stress	Oxidative stress	Peroxidase (EC 1.11.1.7)	817	-24.56	92.78	57.37	76	
4698577.3	Stress Response	Oxidative stress	Oxidative stress	Peroxidase (EC 1.11.1.7)	636	-23.40	93.48	54.41	74	
4698560.3	Stress Response	Oxidative stress	Oxidative stress	Peroxide stress regulator	6	-18.17	99.70	44.67	2	
4698570.3	Stress Response	Oxidative stress	Oxidative stress	Peroxide stress regulator	1	-12.00	97.30	37.00	1	
4698546.3	Stress Response	Oxidative stress	Oxidative stress	Peroxide stress regulator	9	-14.20	100.00	38.20	2	
4698578.3	Stress Response	Oxidative stress	Oxidative stress	Peroxide stress regulator	3	-20.50	100.00	49.00	2	
4698553.3	Stress Response	Oxidative stress	Oxidative stress	Peroxide stress regulator	8	-18.83	99.57	46.17	2	
4698542.3	Stress Response	Oxidative stress	Oxidative stress	Peroxide stress regulator	11	-11.57	100.00	33.86	2	
4698574.3	Stress Response	Oxidative stress	Oxidative stress	Peroxide stress regulator	4	-15.50	100.00	39.75	1	
4698551.3	Stress Response	Oxidative stress	Oxidative stress	Peroxide stress regulator	13	-14.33	98.45	39.22	2	
4698569.3	Stress Response	Oxidative stress	Oxidative stress	Peroxide stress regulator	5	-12.75	99.34	35.75	2	
4698548.3	Stress Response	Oxidative stress	Oxidative stress	Peroxide stress regulator	13	-19.55	99.80	47.11	2	
4698554.3	Stress Response	Oxidative stress	Oxidative stress	Peroxide stress regulator	1	-21.00	100.00	49.00	1	
4698582.3	Stress Response	Oxidative stress	Oxidative stress	Peroxide stress regulator	14	-16.62	100.00	42.38	2	
4698577.3	Stress Response	Oxidative stress	Oxidative stress	Peroxide stress regulator	16	-17.40	99.33	43.70	2	
4698560.3	Stress Response	Oxidative stress	Oxidative stress	Phytochrome, two-component sensor histidine kinase (EC 2.7.3.-)	504	-25.17	88.09	63.56	17	
4698570.3	Stress Response	Oxidative stress	Oxidative stress	Phytochrome, two-component sensor histidine kinase (EC 2.7.3.-)	157	-22.06	85.78	58.67	16	
4698546.3	Stress Response	Oxidative stress	Oxidative stress	Phytochrome, two-component sensor histidine kinase (EC 2.7.3.-)	139	-21.61	86.22	57.95	14	
4698578.3	Stress Response	Oxidative stress	Oxidative stress	Phytochrome, two-component sensor histidine kinase (EC 2.7.3.-)	559	-22.36	86.33	59.43	26	
4698553.3	Stress Response	Oxidative stress	Oxidative stress	Phytochrome, two-component sensor histidine kinase (EC 2.7.3.-)	366	-23.50	88.20	60.51	13	
4698542.3	Stress Response	Oxidative stress	Oxidative stress	Phytochrome, two-component sensor histidine kinase (EC 2.7.3.-)	120	-21.09	87.58	56.61	11	
4698574.3	Stress Response	Oxidative stress	Oxidative stress	Phytochrome, two-component sensor histidine kinase (EC 2.7.3.-)	165	-23.27	87.38	60.29	11	
4698551.3	Stress Response	Oxidative stress	Oxidative stress	Phytochrome, two-component sensor histidine kinase (EC 2.7.3.-)	430	-24.04	88.66	61.11	16	
4698569.3	Stress Response	Oxidative stress	Oxidative stress	Phytochrome, two-component sensor histidine kinase (EC 2.7.3.-)	398	-23.20	87.76	60.08	13	
4698548.3	Stress Response	Oxidative stress	Oxidative stress	Phytochrome, two-component sensor histidine kinase (EC 2.7.3.-)	504	-23.10	87.52	59.99	25	
4698554.3	Stress Response	Oxidative stress	Oxidative stress	Phytochrome, two-component sensor histidine kinase (EC 2.7.3.-)	56	-23.34	87.93	60.79	7	
4698562.3	Stress Response	Oxidative stress	Oxidative stress	Phytochrome, two-component sensor histidine kinase (EC 2.7.3.-)	71	-23.70	87.13	61.21	9	
4698582.3	Stress Response	Oxidative stress	Oxidative stress	Phytochrome, two-component sensor histidine kinase (EC 2.7.3.-)	540	-23.70	87.17	61.09	27	
4698577.3	Stress Response	Oxidative stress	Oxidative stress	Phytochrome, two-component sensor histidine kinase (EC 2.7.3.-)	463	-22.73	86.19	59.83	22	
4698578.3	Stress Response	Oxidative stress	Oxidative stress	Probable peroxiredoxin (EC 1.11.1.15)	1	-16.00	76.00	50.00	1	
4698582.3	Stress Response	Oxidative stress	Oxidative stress	Probable peroxiredoxin (EC 1.11.1.15)	2	-16.00	76.00	50.00	1	
4698560.3	Stress Response	Oxidative stress	Oxidative stress	Redox-sensitive transcriptional activator SoxR	43	-16.90	80.42	53.10	7	
4698570.3	Stress Response	Oxidative stress	Oxidative stress	Redox-sensitive transcriptional activator SoxR	21	-16.16	82.18	50.21	6	
4698546.3	Stress Response	Oxidative stress	Oxidative stress	Redox-sensitive transcriptional activator SoxR	18	-17.62	83.44	53.75	8	
4698578.3	Stress Response	Oxidative stress	Oxidative stress	Redox-sensitive transcriptional activator SoxR	75	-18.37	82.77	55.09	9	
4698553.3	Stress Response	Oxidative stress	Oxidative stress	Redox-sensitive transcriptional activator SoxR	45	-16.09	82.68	50.57	7	
4698542.3	Stress Response	Oxidative stress	Oxidative stress	Redox-sensitive transcriptional activator SoxR	18	-17.12	82.38	52.75	7	
4698574.3	Stress Response	Oxidative stress	Oxidative stress	Redox-sensitive transcriptional activator SoxR	22	-15.83	85.20	48.78	5	
4698551.3	Stress Response	Oxidative stress	Oxidative stress	Redox-sensitive transcriptional activator SoxR	35	-19.45	82.16	56.81	6	
4698569.3	Stress Response	Oxidative stress	Oxidative stress	Redox-sensitive transcriptional activator SoxR	51	-19.81	82.56	57.31	6	
4698548.3	Stress Response	Oxidative stress	Oxidative stress	Redox-sensitive transcriptional activator SoxR	58	-17.86	83.20	53.72	8	
4698554.3	Stress Response	Oxidative stress	Oxidative stress	Redox-sensitive transcriptional activator SoxR	15	-16.00	82.12	49.69	6	
4698562.3	Stress Response	Oxidative stress	Oxidative stress	Redox-sensitive transcriptional activator SoxR	12	-14.54	78.41	48.18	5	
4698582.3	Stress Response	Oxidative stress	Oxidative stress	Redox-sensitive transcriptional activator SoxR	69	-18.62	84.04	53.75	8	
4698577.3	Stress Response	Oxidative stress	Oxidative stress	Redox-sensitive transcriptional activator SoxR	46	-18.58	82.40	55.55	8	
4698560.3	Stress Response	Oxidative stress	Oxidative stress	Regulatory protein SoxS	3	-15.67	90.70	44.00	3	
4698570.3	Stress Response	Oxidative stress	Oxidative stress	Regulatory protein SoxS	5	-15.80	86.01	44.60	3	
4698546.3	Stress Response	Oxidative stress	Oxidative stress	Regulatory protein SoxS	7	-8.67	73.65	35.83	4	
4698578.3	Stress Response	Oxidative stress	Oxidative stress	Regulatory protein SoxS	2	-21.50	96.16	50.50	1	
4698553.3	Stress Response	Oxidative stress	Oxidative stress	Regulatory protein SoxS	6	-12.17	93.60	36.17	3	
4698542.3	Stress Response	Oxidative stress	Oxidative stress	Regulatory protein SoxS	6	-13.00	82.52	39.80	3	
4698574.3	Stress Response	Oxidative stress	Oxidative stress	Regulatory protein SoxS	4	-23.50	82.46	58.50	3	
4698551.3	Stress Response	Oxidative stress	Oxidative stress	Regulatory protein SoxS	2	-7.00	100.00	28.50	2	
4698569.3	Stress Response	Oxidative stress	Oxidative stress	Regulatory protein SoxS	5	-21.20	97.81	50.80	2	
4698548.3	Stress Response	Oxidative stress	Oxidative stress	Regulatory protein SoxS	7	-15.14	84.44	43.14	2	
4698582.3	Stress Response	Oxidative stress	Oxidative stress	Regulatory protein SoxS	9	-16.86	80.19	49.72	3	
4698577.3	Stress Response	Oxidative stress	Oxidative stress	Regulatory protein SoxS	5	-9.60	91.54	31.80	4	
4698560.3	Stress Response	Oxidative stress	Oxidative stress	Rubrerythrin	2	-15.00	78.47	46.00	2	
4698570.3	Stress Response	Oxidative stress	Oxidative stress	Rubrerythrin	1	-34.00	92.11	76.00	1	
4698578.3	Stress Response	Oxidative stress	Oxidative stress	Rubrerythrin	3	-9.33	83.94	34.33	3	
4698542.3	Stress Response	Oxidative stress	Oxidative stress	Rubrerythrin	1	-5.00	91.67	24.00	1	
4698574.3	Stress Response	Oxidative stress	Oxidative stress	Rubrerythrin	4	-15.50	79.50	50.75	4	
4698548.3	Stress Response	Oxidative stress	Oxidative stress	Rubrerythrin	6	-17.40	94.69	45.20	3	
4698582.3	Stress Response	Oxidative stress	Oxidative stress	Rubrerythrin	9	-18.11	87.81	48.56	3	
4698577.3	Stress Response	Oxidative stress	Oxidative stress	Rubrerythrin	5	-12.75	93.97	36.75	3	
4698560.3	Stress Response	Oxidative stress	Oxidative stress	Superoxide dismutase [Cu-Zn] precursor (EC 1.15.1.1)	112	-24.71	90.22	58.55	4	
4698570.3	Stress Response	Oxidative stress	Oxidative stress	Superoxide dismutase [Cu-Zn] precursor (EC 1.15.1.1)	31	-19.90	91.45	49.00	6	
4698546.3	Stress Response	Oxidative stress	Oxidative stress	Superoxide dismutase [Cu-Zn] precursor (EC 1.15.1.1)	23	-16.33	88.14	46.95	3	
4698578.3	Stress Response	Oxidative stress	Oxidative stress	Superoxide dismutase [Cu-Zn] precursor (EC 1.15.1.1)	117	-26.87	89.61	61.52	7	
4698553.3	Stress Response	Oxidative stress	Oxidative stress	Superoxide dismutase [Cu-Zn] precursor (EC 1.15.1.1)	51	-25.75	90.19	60.65	4	
4698542.3	Stress Response	Oxidative stress	Oxidative stress	Superoxide dismutase [Cu-Zn] precursor (EC 1.15.1.1)	24	-18.90	87.85	51.14	3	
4698574.3	Stress Response	Oxidative stress	Oxidative stress	Superoxide dismutase [Cu-Zn] precursor (EC 1.15.1.1)	30	-21.84	91.56	53.11	5	
4698551.3	Stress Response	Oxidative stress	Oxidative stress	Superoxide dismutase [Cu-Zn] precursor (EC 1.15.1.1)	85	-23.33	91.54	56.04	4	
4698569.3	Stress Response	Oxidative stress	Oxidative stress	Superoxide dismutase [Cu-Zn] precursor (EC 1.15.1.1)	90	-24.21	90.31	57.70	6	
4698548.3	Stress Response	Oxidative stress	Oxidative stress	Superoxide dismutase [Cu-Zn] precursor (EC 1.15.1.1)	104	-20.10	90.73	50.95	8	
4698554.3	Stress Response	Oxidative stress	Oxidative stress	Superoxide dismutase [Cu-Zn] precursor (EC 1.15.1.1)	9	-27.11	91.25	61.89	2	
4698562.3	Stress Response	Oxidative stress	Oxidative stress	Superoxide dismutase [Cu-Zn] precursor (EC 1.15.1.1)	10	-18.60	90.33	48.20	2	
